wavenumber,E1,E2,E3,E4,E5,E6,E7,E8,M2E2,
2108.779,0.01140586,0.018241,0.014526,0.0079858,0.0093918,0.010804,0.0093496,0.01141,0.012313,
2108.297,0.0114176,0.018201,0.014511,0.0079502,0.009403,0.010797,0.0093429,0.01138,0.012325,
2107.815,0.01143454,0.018168,0.014515,0.0079206,0.009415,0.01079,0.0093229,0.011353,0.012341,
2107.332,0.01145301,0.018147,0.014533,0.0078975,0.0094294,0.01078,0.0092899,0.011332,0.012359,
2106.85,0.01146431,0.01814,0.014559,0.0078787,0.0094473,0.01077,0.0092472,0.011321,0.012377,
2106.368,0.01146175,0.018145,0.014584,0.0078608,0.0094674,0.010759,0.0092014,0.01132,0.01239,
2105.886,0.01144216,0.018162,0.0146,0.007842,0.0094879,0.010753,0.0091608,0.011328,0.012399,
2105.404,0.01140875,0.01819,0.014605,0.0078233,0.0095068,0.010752,0.0091339,0.011344,0.012404,
2104.922,0.0113678,0.018225,0.014597,0.0078081,0.0095224,0.010759,0.0091267,0.011363,0.012409,
2104.44,0.0113262,0.018266,0.01458,0.0078003,0.0095324,0.010773,0.0091416,0.011383,0.012418,
2103.958,0.01128723,0.018307,0.014557,0.0078023,0.0095349,0.010787,0.0091766,0.011397,0.012433,
2103.476,0.01125037,0.018343,0.014531,0.0078126,0.0095288,0.010797,0.0092266,0.011399,0.012453,
2102.993,0.01121321,0.018366,0.014503,0.0078277,0.0095143,0.010796,0.0092836,0.011385,0.012475,
2102.511,0.01117533,0.018374,0.014477,0.0078423,0.0094948,0.010782,0.00934,0.011352,0.012493,
2102.029,0.01114035,0.018369,0.014454,0.0078532,0.009476,0.010757,0.0093893,0.011304,0.012505,
2101.547,0.01111631,0.018357,0.014437,0.0078594,0.0094644,0.010729,0.0094274,0.011248,0.012509,
2101.065,0.01111145,0.018346,0.014431,0.0078614,0.0094643,0.010705,0.009452,0.011196,0.012507,
2100.583,0.01113093,0.01834,0.014438,0.0078602,0.0094768,0.010694,0.0094634,0.011156,0.012499,
2100.101,0.01117152,0.018341,0.014458,0.0078552,0.0094973,0.010699,0.0094614,0.011134,0.012485,
2099.619,0.01122307,0.018345,0.014488,0.007844,0.0095187,0.010717,0.0094461,0.01113,0.012464,
2099.136,0.01127064,0.018346,0.014521,0.007824,0.009533,0.010742,0.0094177,0.01114,0.012432,
2098.654,0.01130073,0.018339,0.014551,0.0077947,0.0095352,0.010764,0.0093771,0.011157,0.012388,
2098.172,0.01130617,0.018324,0.014571,0.0077587,0.0095259,0.010776,0.0093267,0.011175,0.012332,
2097.69,0.01128781,0.018303,0.014579,0.0077225,0.0095098,0.010777,0.0092724,0.011189,0.012268,
2097.208,0.01125302,0.018278,0.014574,0.0076935,0.0094943,0.010769,0.009221,0.011199,0.012205,
2096.726,0.01121083,0.01825,0.014558,0.007677,0.0094839,0.010758,0.0091792,0.011205,0.012148,
2096.244,0.01116816,0.018217,0.014536,0.0076741,0.0094799,0.010751,0.009152,0.011208,0.012103,
2095.762,0.01112821,0.018171,0.014509,0.0076816,0.0094784,0.010754,0.0091405,0.011207,0.012071,
2095.28,0.01109106,0.018108,0.014482,0.0076931,0.0094736,0.010768,0.0091417,0.011203,0.01205,
2094.797,0.01105717,0.01803,0.014455,0.0077032,0.0094607,0.010788,0.0091492,0.011195,0.012041,
2094.315,0.01102845,0.017946,0.014431,0.0077091,0.0094394,0.010807,0.0091564,0.011185,0.012042,
2093.833,0.01100935,0.017869,0.014412,0.0077118,0.0094129,0.010819,0.0091588,0.011175,0.012055,
2093.351,0.01100317,0.017817,0.014401,0.0077149,0.0093872,0.01082,0.009156,0.011169,0.012079,
2092.869,0.01100983,0.0178,0.014401,0.0077215,0.0093673,0.010807,0.0091512,0.011169,0.012113,
2092.387,0.01102465,0.017818,0.014411,0.0077319,0.0093542,0.010784,0.0091504,0.011175,0.012153,
2091.905,0.01103916,0.017864,0.014432,0.007744,0.0093454,0.010755,0.0091593,0.011185,0.012192,
2091.423,0.01104541,0.017926,0.014459,0.0077532,0.0093368,0.010726,0.0091804,0.011194,0.01222,
2090.94,0.01104103,0.01799,0.014488,0.0077572,0.0093252,0.010704,0.0092133,0.011202,0.012233,
2090.458,0.01103076,0.018049,0.014512,0.0077558,0.0093113,0.010692,0.0092527,0.011208,0.01223,
2089.976,0.01102478,0.018102,0.014528,0.0077516,0.0092995,0.010691,0.009292,0.011216,0.012214,
2089.494,0.01103375,0.018151,0.014531,0.0077483,0.0092964,0.010701,0.0093241,0.011231,0.012193,
2089.012,0.01106404,0.018201,0.01452,0.007749,0.0093069,0.010719,0.0093452,0.011256,0.012175,
2088.53,0.01111156,0.018249,0.014494,0.0077537,0.0093328,0.010741,0.009354,0.011288,0.012165,
2088.048,0.0111637,0.01829,0.014457,0.0077601,0.0093705,0.010762,0.0093536,0.011322,0.012164,
2087.566,0.0112027,0.018318,0.014417,0.007765,0.009413,0.010777,0.0093489,0.011347,0.01217,
2087.084,0.01121484,0.018326,0.014382,0.0077675,0.0094534,0.01078,0.0093448,0.011357,0.012177,
2086.601,0.01119495,0.018316,0.014361,0.0077696,0.0094862,0.01077,0.0093455,0.011348,0.012183,
2086.119,0.01115014,0.018295,0.014361,0.007775,0.0095095,0.010744,0.0093526,0.011325,0.012185,
2085.637,0.01109463,0.018271,0.014385,0.0077864,0.0095235,0.010705,0.0093655,0.011296,0.012184,
2085.155,0.01104684,0.01825,0.014429,0.007803,0.0095286,0.01066,0.0093815,0.011271,0.012182,
2084.673,0.0110206,0.018234,0.014485,0.0078187,0.0095244,0.010615,0.0093974,0.011257,0.012182,
2084.191,0.01102057,0.018217,0.014543,0.0078248,0.0095086,0.010578,0.0094097,0.011257,0.012185,
2083.709,0.01104371,0.01819,0.014591,0.0078132,0.0094804,0.010556,0.0094163,0.011268,0.012193,
2083.227,0.01108015,0.018151,0.014624,0.0077806,0.0094412,0.01055,0.0094169,0.011285,0.012208,
2082.745,0.01111995,0.018103,0.014641,0.0077316,0.0093971,0.01056,0.0094127,0.0113,0.012231,
2082.262,0.0111531,0.018058,0.014647,0.0076772,0.0093582,0.010579,0.0094062,0.011312,0.012265,
2081.78,0.01117479,0.018031,0.014647,0.0076306,0.0093345,0.010602,0.0094005,0.01132,0.012307,
2081.298,0.0111821,0.018037,0.014646,0.0076017,0.0093322,0.010621,0.0093977,0.011327,0.012357,
2080.816,0.01117424,0.018079,0.014648,0.0075932,0.0093515,0.01063,0.0093978,0.011333,0.012407,
2080.334,0.01115235,0.018151,0.014651,0.0076001,0.0093859,0.010628,0.0093993,0.011339,0.012451,
2079.852,0.0111192,0.018237,0.014653,0.0076125,0.0094254,0.010616,0.0093993,0.01134,0.012482,
2079.37,0.01108042,0.01832,0.01465,0.0076205,0.0094596,0.010597,0.0093937,0.011331,0.012498,
2078.888,0.01104412,0.018384,0.014643,0.007619,0.0094828,0.010578,0.0093805,0.011308,0.0125,
2078.405,0.01101788,0.018424,0.014631,0.0076087,0.0094944,0.010564,0.0093593,0.011271,0.012493,
2077.923,0.01100704,0.018441,0.014619,0.0075945,0.0094988,0.010557,0.0093329,0.011223,0.012486,
2077.441,0.01101078,0.018442,0.014608,0.0075817,0.0094998,0.010559,0.0093064,0.01117,0.01248,
2076.959,0.01102216,0.018434,0.014597,0.0075733,0.0095,0.010569,0.0092852,0.011121,0.012479,
2076.477,0.01103059,0.018421,0.014582,0.0075682,0.0094983,0.010585,0.0092742,0.011082,0.012481,
2075.995,0.01102794,0.018407,0.014562,0.0075635,0.0094914,0.010603,0.0092753,0.011055,0.012484,
2075.513,0.01101109,0.018394,0.014534,0.0075567,0.0094773,0.01062,0.0092876,0.011039,0.012488,
2075.031,0.01098573,0.018386,0.0145,0.0075485,0.0094583,0.010634,0.0093075,0.011034,0.012493,
2074.549,0.01096263,0.018389,0.014467,0.0075433,0.0094402,0.010643,0.0093297,0.011034,0.012502,
2074.066,0.01095447,0.018409,0.01444,0.0075447,0.0094316,0.010647,0.0093507,0.011037,0.012516,
2073.584,0.01096759,0.018447,0.014426,0.0075544,0.0094393,0.010649,0.0093671,0.011039,0.01253,
2073.102,0.01100147,0.018496,0.014428,0.0075684,0.0094645,0.010651,0.0093798,0.011039,0.012537,
2072.62,0.01104677,0.018543,0.014442,0.0075785,0.0095026,0.010656,0.0093909,0.011033,0.012527,
2072.138,0.01109194,0.018575,0.014465,0.0075766,0.0095449,0.010667,0.0094039,0.011019,0.012496,
2071.656,0.01112665,0.01858,0.014493,0.0075577,0.0095808,0.010686,0.0094219,0.010999,0.012443,
2071.174,0.0111463,0.018555,0.014521,0.007524,0.0096032,0.010713,0.0094478,0.010976,0.012379,
2070.692,0.01115181,0.018507,0.01455,0.007484,0.0096106,0.010746,0.0094816,0.010954,0.012317,
2070.209,0.0111464,0.018447,0.01458,0.007449,0.0096052,0.01078,0.0095224,0.01094,0.01227,
2069.727,0.01113304,0.018389,0.014611,0.007427,0.0095918,0.01081,0.0095666,0.010941,0.012249,
2069.245,0.01111105,0.01834,0.014642,0.0074191,0.009574,0.01083,0.00961,0.010957,0.012251,
2068.763,0.01107756,0.018304,0.014666,0.0074197,0.0095543,0.010837,0.0096482,0.010988,0.012271,
2068.281,0.01103205,0.018276,0.014678,0.0074182,0.0095338,0.010829,0.0096778,0.011028,0.012298,
2067.799,0.01097778,0.018254,0.014672,0.0074065,0.0095143,0.010805,0.0096966,0.01107,0.012324,
2067.317,0.01092481,0.018236,0.014644,0.0073814,0.0094995,0.01077,0.009705,0.011106,0.012347,
2066.835,0.01088478,0.018226,0.014595,0.0073468,0.0094941,0.010724,0.0097046,0.011134,0.01237,
2066.353,0.01086684,0.018229,0.014528,0.0073118,0.0095019,0.010673,0.0096985,0.011149,0.012395,
2065.87,0.01087214,0.018245,0.014451,0.0072861,0.0095235,0.010617,0.009689,0.011155,0.012426,
2065.388,0.01089358,0.018273,0.014369,0.0072748,0.0095542,0.010557,0.0096777,0.011152,0.012459,
2064.906,0.01091652,0.018306,0.014288,0.0072778,0.0095857,0.010494,0.0096638,0.011146,0.012486,
2064.424,0.01092701,0.018332,0.014212,0.0072894,0.0096084,0.01043,0.0096438,0.011141,0.012499,
2063.942,0.01091917,0.018345,0.014148,0.0073031,0.0096169,0.010367,0.0096137,0.01114,0.012494,
2063.46,0.0108963,0.018341,0.014097,0.0073134,0.0096118,0.010306,0.0095696,0.011146,0.012476,
2062.978,0.01087044,0.018322,0.014061,0.0073176,0.0095997,0.010254,0.0095094,0.011161,0.012451,
2062.496,0.01085509,0.018295,0.014039,0.0073157,0.0095888,0.010214,0.0094335,0.011183,0.01243,
2062.013,0.01085798,0.018263,0.014028,0.0073087,0.0095857,0.010191,0.0093461,0.011207,0.012417,
2061.531,0.01087744,0.018228,0.014023,0.0072973,0.0095908,0.01019,0.0092538,0.011225,0.012412,
2061.049,0.01090473,0.018188,0.014018,0.007281,0.0095996,0.010213,0.0091651,0.011231,0.012409,
2060.567,0.01092722,0.018143,0.014012,0.0072615,0.0096035,0.010259,0.0090893,0.01122,0.0124,
2060.085,0.0109366,0.018095,0.014005,0.0072416,0.0095961,0.010325,0.0090347,0.011192,0.01238,
2059.603,0.01093191,0.018052,0.014005,0.0072265,0.0095763,0.010406,0.0090075,0.011151,0.012352,
2059.121,0.01091964,0.018023,0.01402,0.0072199,0.0095487,0.010494,0.0090108,0.011104,0.012322,
2058.639,0.0109085,0.018018,0.014054,0.0072226,0.0095212,0.010579,0.0090422,0.011059,0.0123,
2058.157,0.01090415,0.018036,0.01411,0.0072295,0.009501,0.010654,0.0090962,0.011021,0.01229,
2057.674,0.010905,0.018071,0.014182,0.0072306,0.0094917,0.010709,0.0091611,0.010989,0.012289,
2057.192,0.01090364,0.018107,0.014259,0.007215,0.0094918,0.010737,0.009224,0.010959,0.012291,
2056.71,0.01089103,0.018131,0.014328,0.0071769,0.0094978,0.010736,0.0092712,0.010926,0.012287,
2056.228,0.01086199,0.018134,0.014376,0.0071188,0.0095058,0.010706,0.0092923,0.010884,0.012273,
2055.746,0.01081799,0.018119,0.014398,0.0070526,0.009516,0.010652,0.0092841,0.010834,0.01225,
2055.264,0.01076809,0.018096,0.014395,0.0069939,0.0095318,0.010582,0.0092508,0.010781,0.012228,
2054.782,0.01072588,0.018083,0.014374,0.0069575,0.0095587,0.010511,0.0092056,0.01073,0.012214,
2054.3,0.0107019,0.018092,0.014344,0.0069495,0.0095992,0.010451,0.0091641,0.010691,0.012214,
2053.818,0.01070316,0.01813,0.014317,0.0069644,0.0096523,0.010417,0.0091426,0.010669,0.012225,
2053.335,0.010731,0.018197,0.014299,0.0069883,0.009712,0.010417,0.009152,0.010667,0.012241,
2052.853,0.01078324,0.018282,0.014297,0.0070063,0.0097719,0.010453,0.009194,0.010682,0.012255,
2052.371,0.01085601,0.018377,0.01431,0.0070078,0.0098286,0.010522,0.0092626,0.010709,0.012265,
2051.889,0.01094458,0.018474,0.014337,0.006991,0.0098835,0.010611,0.0093459,0.010742,0.012276,
2051.407,0.01104126,0.018565,0.014373,0.0069614,0.0099441,0.010706,0.0094315,0.01077,0.012297,
2050.925,0.01113154,0.018645,0.014409,0.006928,0.010018,0.010789,0.009508,0.010786,0.012338,
2050.443,0.01119597,0.018705,0.014436,0.0068955,0.010108,0.010844,0.00957,0.010778,0.012401,
2049.961,0.01121202,0.018732,0.014445,0.0068638,0.01021,0.010863,0.0096163,0.010739,0.012477,
2049.478,0.01116268,0.018718,0.01443,0.006826,0.010309,0.010841,0.0096479,0.010664,0.012546,
2048.996,0.01104796,0.018657,0.014391,0.0067762,0.010386,0.010786,0.0096674,0.010555,0.012584,
2048.514,0.01088828,0.01856,0.014335,0.0067136,0.010423,0.010706,0.0096746,0.010421,0.012578,
2048.032,0.01072363,0.018448,0.014275,0.0066472,0.010417,0.010617,0.0096681,0.010278,0.012527,
2047.55,0.01059585,0.018346,0.014224,0.0065917,0.010373,0.010534,0.0096464,0.010146,0.012449,
2047.068,0.01053454,0.018272,0.01419,0.0065618,0.010308,0.010465,0.0096085,0.01004,0.012371,
2046.586,0.01054554,0.018233,0.014174,0.0065638,0.010242,0.010413,0.0095589,0.0099691,0.01232,
2046.104,0.01060937,0.018219,0.01417,0.0065918,0.010189,0.01038,0.0095051,0.0099348,0.012312,
2045.622,0.0106895,0.018208,0.014169,0.0066285,0.010156,0.010361,0.0094586,0.0099321,0.012351,
2045.139,0.01074931,0.01818,0.014161,0.0066533,0.010141,0.010351,0.0094309,0.0099534,0.012428,
2044.657,0.01076813,0.018127,0.014143,0.006651,0.010137,0.010347,0.0094298,0.0099903,0.012527,
2044.175,0.01074313,0.018054,0.014119,0.0066161,0.010139,0.010345,0.0094573,0.010034,0.012636,
2043.693,0.01068937,0.017978,0.014093,0.0065546,0.010142,0.010343,0.0095089,0.010077,0.012742,
2043.211,0.01062515,0.017921,0.014071,0.0064778,0.010143,0.010343,0.0095762,0.010111,0.01284,
2042.729,0.01056285,0.017894,0.014051,0.0063966,0.010139,0.010346,0.0096474,0.010129,0.012921,
2042.247,0.01050253,0.017899,0.014028,0.0063196,0.010125,0.010357,0.009711,0.010124,0.012979,
2041.765,0.01043882,0.017927,0.013996,0.0062477,0.010095,0.010382,0.009758,0.010094,0.013004,
2041.282,0.01036884,0.017966,0.013953,0.006184,0.010047,0.010424,0.0097824,0.010045,0.01299,
2040.8,0.0103025,0.018007,0.013901,0.006132,0.0099853,0.010481,0.0097814,0.0099867,0.012942,
2040.318,0.0102626,0.01805,0.013849,0.0061007,0.0099232,0.010552,0.0097573,0.0099351,0.012871,
2039.836,0.01027848,0.018104,0.013809,0.0060986,0.0098782,0.010626,0.0097156,0.0099024,0.012799,
2039.354,0.01036741,0.018172,0.013787,0.0061306,0.0098675,0.010694,0.0096632,0.0098937,0.012746,
2038.872,0.01052758,0.018255,0.013783,0.0061895,0.0098976,0.010749,0.0096094,0.0099024,0.012726,
2038.39,0.01072931,0.018343,0.013791,0.0062596,0.0099637,0.010785,0.0095617,0.009914,0.012743,
2037.908,0.0109278,0.018421,0.013796,0.0063187,0.010049,0.010802,0.0095251,0.0099119,0.012792,
2037.426,0.01107481,0.018482,0.013792,0.0063467,0.010131,0.010801,0.0095026,0.0098839,0.01286,
2036.943,0.01113776,0.018522,0.013776,0.0063336,0.010188,0.010784,0.0094921,0.0098282,0.012935,
2036.461,0.01111149,0.018555,0.013755,0.0062847,0.010214,0.010752,0.00949,0.009753,0.01301,
2035.979,0.01101516,0.018593,0.01374,0.0062159,0.01021,0.010702,0.0094929,0.0096728,0.013081,
2035.497,0.01088108,0.018641,0.01374,0.0061478,0.01019,0.01063,0.0094995,0.0096014,0.013145,
2035.015,0.010738,0.018693,0.013754,0.0060961,0.01017,0.01053,0.0095109,0.009544,0.013194,
2034.533,0.01060295,0.018724,0.013771,0.006068,0.010159,0.010405,0.0095313,0.0094981,0.013216,
2034.051,0.01048219,0.018705,0.013777,0.0060603,0.010162,0.010266,0.009565,0.009456,0.013199,
2033.569,0.01037501,0.018618,0.013757,0.0060685,0.010174,0.010129,0.0096105,0.0094114,0.013142,
2033.086,0.01028662,0.018464,0.013709,0.0060864,0.010188,0.010018,0.009662,0.009365,0.013052,
2032.604,0.01022732,0.018269,0.013641,0.0061102,0.010202,0.0099487,0.0097072,0.0093262,0.012949,
2032.122,0.01021209,0.018066,0.013571,0.0061386,0.010217,0.0099284,0.0097327,0.0093071,0.012855,
2031.64,0.01024727,0.017888,0.013516,0.0061674,0.010239,0.0099518,0.0097272,0.009319,0.012786,
2031.158,0.01032493,0.017753,0.013484,0.0061871,0.010275,0.010001,0.0096867,0.009364,0.012743,
2030.676,0.0104191,0.017658,0.013469,0.0061873,0.010326,0.010053,0.0096182,0.0094344,0.012715,
2030.194,0.01049458,0.017591,0.013455,0.006161,0.010388,0.010085,0.0095375,0.0095128,0.012678,
2029.712,0.01052378,0.017542,0.013428,0.0061125,0.010455,0.010083,0.0094638,0.0095819,0.012617,
2029.23,0.01049615,0.017514,0.013375,0.0060578,0.010516,0.010043,0.0094164,0.0096289,0.012529,
2028.747,0.01042378,0.01752,0.0133,0.0060216,0.010565,0.0099749,0.0094061,0.0096492,0.012428,
2028.265,0.01033491,0.017577,0.013217,0.0060232,0.010596,0.0098907,0.0094329,0.0096447,0.012341,
2027.783,0.01025958,0.01769,0.013148,0.0060703,0.010603,0.0098094,0.0094843,0.0096223,0.012294,
2027.301,0.01021687,0.017841,0.013112,0.0061504,0.01058,0.009744,0.0095417,0.0095863,0.012306,
2026.819,0.01020951,0.017994,0.013117,0.006237,0.01052,0.0097034,0.009586,0.0095397,0.012377,
2026.337,0.01022779,0.018103,0.01316,0.0062991,0.010421,0.0096896,0.0095994,0.0094828,0.012493,
2025.855,0.01025833,0.018129,0.013225,0.0063175,0.010285,0.0096994,0.0095741,0.0094184,0.012627,
2025.373,0.01029588,0.018065,0.013297,0.0062904,0.010128,0.0097255,0.0095103,0.0093529,0.012758,
2024.89,0.01034342,0.01793,0.013359,0.0062368,0.0099725,0.0097614,0.0094183,0.0092984,0.012866,
2024.408,0.01040824,0.017765,0.013401,0.0061831,0.0098437,0.0098018,0.0093111,0.0092634,0.012942,
2023.926,0.01049116,0.01761,0.013425,0.0061483,0.0097626,0.0098417,0.0092041,0.009254,0.012981,
2023.444,0.01057905,0.017494,0.013436,0.0061372,0.009738,0.0098813,0.0091111,0.0092676,0.012978,
2022.962,0.0106442,0.017419,0.01344,0.0061376,0.0097664,0.00992,0.0090417,0.0092942,0.012932,
2022.48,0.0106568,0.017373,0.013446,0.0061282,0.0098312,0.0099578,0.0090021,0.0093203,0.012842,
2021.998,0.0105966,0.017335,0.013459,0.0060937,0.0099111,0.0099946,0.0089948,0.0093345,0.012721,
2021.516,0.01046882,0.017296,0.013481,0.0060341,0.0099882,0.010028,0.0090169,0.0093334,0.012587,
2021.034,0.01030484,0.017259,0.013511,0.0059658,0.010052,0.010056,0.0090648,0.0093202,0.012468,
2020.551,0.01015409,0.017238,0.013545,0.0059155,0.010103,0.010075,0.0091333,0.0093028,0.01239,
2020.069,0.01006004,0.017249,0.013576,0.0059033,0.010147,0.010087,0.0092177,0.0092875,0.012366,
2019.587,0.01005011,0.0173,0.013594,0.005935,0.010194,0.010091,0.009314,0.0092744,0.012397,
2019.105,0.01012315,0.017383,0.013591,0.005997,0.010248,0.010095,0.0094188,0.0092569,0.012467,
2018.623,0.01025249,0.017484,0.013562,0.0060644,0.01031,0.010104,0.0095267,0.0092232,0.012553,
2018.141,0.01039779,0.017588,0.013506,0.0061097,0.010375,0.010122,0.0096319,0.0091626,0.012634,
2017.659,0.01052038,0.017687,0.013432,0.0061181,0.010437,0.010146,0.0097261,0.0090726,0.012698,
2017.177,0.01059748,0.017787,0.013349,0.006091,0.010487,0.010172,0.0097996,0.0089586,0.012742,
2016.695,0.01062475,0.017893,0.013268,0.0060449,0.010519,0.010187,0.0098437,0.008835,0.012773,
2016.212,0.01061324,0.018008,0.013196,0.0059978,0.010526,0.010181,0.0098531,0.0087198,0.012793,
2015.73,0.01057888,0.018117,0.013136,0.0059637,0.010507,0.010147,0.0098283,0.0086293,0.0128,
2015.248,0.01054051,0.018193,0.013088,0.0059447,0.010463,0.010087,0.0097748,0.0085782,0.012783,
2014.766,0.01051196,0.018207,0.013054,0.0059353,0.010401,0.010015,0.0097034,0.0085754,0.012733,
2014.284,0.01050439,0.018143,0.013039,0.0059273,0.010334,0.0099486,0.0096282,0.0086247,0.012651,
2013.802,0.01052778,0.018008,0.01305,0.0059184,0.010281,0.0099081,0.0095622,0.0087249,0.012551,
2013.32,0.01058743,0.017829,0.013093,0.0059127,0.010256,0.0099066,0.0095151,0.0088714,0.012458,
2012.838,0.01068129,0.017649,0.013171,0.005919,0.010271,0.0099455,0.0094894,0.0090503,0.012402,
2012.355,0.01079809,0.017509,0.013274,0.0059435,0.010324,0.010014,0.0094817,0.0092432,0.012404,
2011.873,0.0109177,0.017426,0.013385,0.0059877,0.010403,0.010095,0.0094861,0.0094283,0.012468,
2011.391,0.01101482,0.017398,0.013484,0.0060424,0.010487,0.010167,0.0094955,0.0095821,0.012578,
2010.909,0.01106822,0.017401,0.013551,0.0060967,0.010557,0.010213,0.0095012,0.0096876,0.012706,
2010.427,0.01107223,0.017409,0.013578,0.0061423,0.010593,0.010229,0.0095001,0.0097381,0.012822,
2009.945,0.01103627,0.017398,0.013569,0.0061765,0.010589,0.01022,0.0094887,0.0097406,0.012903,
2009.463,0.01098281,0.017361,0.013537,0.0062036,0.010546,0.010196,0.0094654,0.0097098,0.012939,
2008.981,0.01093493,0.017308,0.013495,0.0062285,0.010472,0.010172,0.0094317,0.0096648,0.012933,
2008.499,0.01090741,0.017252,0.013451,0.0062496,0.010373,0.010157,0.0093878,0.0096209,0.012891,
2008.016,0.01089667,0.017209,0.0134,0.0062581,0.010258,0.010155,0.0093391,0.0095866,0.012821,
2007.534,0.01088784,0.017188,0.013333,0.0062375,0.010132,0.010164,0.0092918,0.0095627,0.012728,
2007.052,0.0108612,0.017192,0.013239,0.0061753,0.010004,0.010177,0.0092558,0.0095477,0.012618,
2006.57,0.01080556,0.017224,0.013115,0.0060685,0.0098866,0.010186,0.0092412,0.009541,0.012499,
2006.088,0.01072496,0.017286,0.01297,0.0059334,0.0097933,0.010189,0.009256,0.0095471,0.012386,
2005.606,0.01063874,0.017382,0.01283,0.005797,0.0097359,0.010185,0.0093014,0.0095731,0.012293,
2005.124,0.01056757,0.017508,0.01272,0.005689,0.0097184,0.010177,0.0093714,0.0096255,0.012235,
2004.642,0.01052914,0.017654,0.012665,0.0056314,0.0097339,0.010167,0.0094548,0.0097056,0.012213,
2004.159,0.01052527,0.017798,0.012675,0.0056308,0.0097686,0.010155,0.0095358,0.0098086,0.012216,
2003.677,0.01054863,0.017917,0.012747,0.00568,0.0098046,0.010143,0.009602,0.0099241,0.01223,
2003.195,0.01058366,0.017993,0.012867,0.0057618,0.0098288,0.010128,0.0096439,0.010041,0.012238,
2002.713,0.01061847,0.018022,0.013013,0.0058574,0.0098363,0.010108,0.0096586,0.010149,0.012232,
2002.231,0.01064831,0.018016,0.013167,0.005955,0.0098322,0.010085,0.0096508,0.010245,0.012215,
2001.749,0.01067582,0.018001,0.01331,0.0060474,0.0098257,0.010061,0.0096277,0.010328,0.012199,
2001.267,0.01070726,0.017999,0.013435,0.0061321,0.0098251,0.010036,0.0095992,0.010396,0.012195,
2000.785,0.01074428,0.018025,0.013531,0.0062067,0.0098309,0.010015,0.0095726,0.010447,0.012211,
2000.303,0.01078246,0.018074,0.013595,0.0062659,0.0098347,0.01,0.0095533,0.010474,0.012239,
1999.82,0.01081351,0.01813,0.013625,0.0063045,0.0098225,0.0099931,0.0095454,0.01047,0.012267,
1999.338,0.01082941,0.018172,0.01362,0.0063215,0.0097826,0.0099957,0.0095504,0.010434,0.012279,
1998.856,0.01082856,0.018189,0.013587,0.0063232,0.0097106,0.01001,0.0095696,0.010371,0.012267,
1998.374,0.01081711,0.018183,0.013538,0.0063221,0.0096133,0.010036,0.0096022,0.010294,0.012232,
1997.892,0.01080671,0.01817,0.013488,0.0063354,0.0095058,0.010074,0.0096463,0.010221,0.012187,
1997.41,0.01080624,0.01817,0.013449,0.0063734,0.0094067,0.010124,0.0096958,0.010169,0.012149,
1996.928,0.01081738,0.018194,0.01343,0.0064364,0.0093304,0.010181,0.0097436,0.010148,0.012131,
1996.446,0.01083151,0.018244,0.013429,0.006512,0.0092842,0.010242,0.0097816,0.010159,0.012137,
1995.963,0.01083522,0.018306,0.013439,0.0065798,0.0092689,0.0103,0.0098032,0.010193,0.01216,
1995.481,0.01081786,0.018365,0.013451,0.0066228,0.0092823,0.01035,0.009807,0.010241,0.01219,
1994.999,0.01077855,0.018411,0.013458,0.0066328,0.0093217,0.010384,0.0097975,0.010293,0.012215,
1994.517,0.01072669,0.018444,0.01346,0.0066168,0.0093872,0.010398,0.0097839,0.010343,0.012231,
1994.035,0.0106804,0.018472,0.013461,0.006591,0.0094781,0.010387,0.0097761,0.01039,0.012239,
1993.553,0.01065544,0.018507,0.013471,0.0065749,0.009592,0.010346,0.0097817,0.010432,0.012242,
1993.071,0.01065881,0.018548,0.013497,0.0065802,0.0097176,0.010276,0.0098012,0.010461,0.012243,
1992.589,0.01068539,0.018585,0.013541,0.0066061,0.0098406,0.01018,0.0098277,0.010472,0.01224,
1992.107,0.01072139,0.018597,0.013601,0.0066417,0.0099413,0.010066,0.0098487,0.010454,0.012225,
1991.624,0.0107525,0.01857,0.013668,0.0066725,0.010006,0.0099501,0.0098508,0.010403,0.012194,
1991.142,0.0107721,0.018499,0.013735,0.0066893,0.010034,0.0098472,0.0098253,0.010323,0.012149,
1990.66,0.0107845,0.018403,0.013796,0.0066923,0.010034,0.0097733,0.0097741,0.010228,0.012099,
1990.178,0.01079989,0.01831,0.013847,0.0066899,0.010025,0.0097347,0.0097053,0.010137,0.012057,
1989.696,0.01082812,0.018251,0.013889,0.0066899,0.010023,0.0097289,0.0096352,0.010066,0.012039,
1989.214,0.01086973,0.018241,0.013921,0.0066956,0.010037,0.0097459,0.0095807,0.010026,0.012049,
1988.732,0.01091631,0.018274,0.013939,0.0066996,0.010064,0.0097705,0.0095537,0.010018,0.012085,
1988.25,0.01095352,0.018326,0.013943,0.0066897,0.010093,0.0097893,0.0095601,0.010036,0.012135,
1987.768,0.0109698,0.018369,0.01393,0.006655,0.01011,0.0097961,0.0095965,0.010071,0.012188,
1987.285,0.010965,0.018382,0.013906,0.0065942,0.010108,0.0097937,0.0096537,0.010115,0.012235,
1986.803,0.01095049,0.018366,0.013877,0.0065192,0.01009,0.0097939,0.0097176,0.010164,0.012274,
1986.321,0.01094642,0.018342,0.013854,0.0064508,0.010064,0.0098119,0.0097757,0.010215,0.01231,
