Wavenumber,FTIR__aspirin_ftir,RAMAN__aspirin_raman
902.7351567711808,1.3115489118523379e-05,2.148497162274848e-05
903.8025350233489,1.2286908219785706e-05,2.4096580726344645e-05
904.8699132755171,1.1505656782249332e-05,2.6990222451287216e-05
905.9372915276851,1.0769455560017045e-05,3.019183914823682e-05
907.0046697798532,1.0076115469207992e-05,3.372922179082216e-05
908.0720480320214,9.423536149742859e-06,3.763208120677527e-05
909.1394262841895,8.809704481430946e-06,4.193211512010286e-05
910.2068045363576,8.232693066117009e-06,4.6663070003178435e-05
911.2741827885256,7.690658687418197e-06,5.1860796669974444e-05
912.3415610406938,7.1824335547594536e-06,5.757359154086776e-05
913.4089392928619,6.706887868408834e-06,6.385634801486159e-05
914.47631754503,6.261111125595279e-06,7.073149093456999e-05
915.5436957971981,5.843593447705478e-06,7.824403337518279e-05
916.6110740493663,5.452901199953552e-06,8.64412335029083e-05
917.6784523015343,5.0876755591644984e-06,9.537258329848924e-05
918.7458305537025,4.746631136612027e-06,0.00010508978168713335
919.8132088058705,4.428554665789568e-06,0.0001156466906843299
920.8805870580387,4.1323037648402295e-06,0.0001270992731774207
921.9479653102068,3.85680578322939e-06,0.00013950551098926094
923.0153435623749,3.6010567421128846e-06,0.0001529253019123954
924.082721814543,3.364120377728745e-06,0.0001674203344605034
925.1501000667112,3.1451272970306456e-06,0.00018305393916489838
926.2174783188792,2.943274254675987e-06,0.000199890915337493
927.2848565710474,2.757823560381293e-06,0.00021799733234348026
928.3522348232154,2.5883959068763554e-06,0.00023746763287584637
929.4196130753836,2.434645684668967e-06,0.00025840294039141656
930.4869913275517,2.2954220908415136e-06,0.0002808187639212237
931.5543695797198,2.170256895345023e-06,0.00030478370570921013
932.6217478318879,2.0587468017687046e-06,0.00033036616642809577
933.689126084056,1.9605538667084576e-06,0.0003576339761061968
934.7565043362241,1.8754061122743925e-06,0.00038665399808724045
935.8238825883923,1.8030983399177733e-06,0.00041749170683142675
936.8912608405603,1.7434931536047948e-06,0.0004502107406655521
937.9586390927285,1.6965222001939257e-06,0.00048487243089962145
939.0260173448966,1.6621876346678437e-06,0.0005215353090483902
940.0933955970647,1.6405638176373876e-06,0.0005602545942236374
941.1607738492328,1.6317992522620646e-06,0.0006010816630960312
942.228152101401,1.6361187674146752e-06,0.0006440635051581914
943.295530353569,1.6538259535565605e-06,0.000689242166352005
944.3629086057372,1.6855912187253955e-06,0.000736699509409462
945.4302868579052,1.732194324226554e-06,0.0007865104099688485
946.4976651100734,1.7936702348966084e-06,0.0008386106716165525
947.5650433622416,1.8706822520897547e-06,0.0008930156590250695
948.6324216144096,1.9639894184845864e-06,0.0009497328572105382
949.6997998665778,2.0744506455468837e-06,0.0010087613311305736
950.7671781187458,2.203029123905053e-06,0.0010700912046370064
951.834556370914,2.35079701748316e-06,0.0011337031639252159
952.9019346230821,2.518940441161596e-06,0.0011995679907207313
953.9693128752502,2.708764720553083e-06,0.001267646130498614
955.0366911274183,2.9216999311880165e-06,0.0013378873010343158
956.1040693795865,3.1593067130016514e-06,0.0014102301465376314
957.1714476317545,3.423282354495125e-06,0.0014846019425160378
958.2388258839227,3.715467139298837e-06,0.0015609183563550406
959.3062041360907,4.037850946112771e-06,0.0016390832683836451
960.3735823882589,4.393295729591614e-06,0.0017190219509478212
961.440960640427,4.784911309998525e-06,0.0018006330469733356
962.5083388925951,5.213961197722538e-06,0.0018837166008744998
963.5757171447632,5.683133781067493e-06,0.00196812708019782
964.6430953969314,6.19530495490462e-06,0.0020537073762019026
965.7104736490994,6.753545967787496e-06,0.0021402890880975146
966.7778519012676,7.361131392009074e-06,0.0022276928904234614
967.8452301534356,8.021547188217263e-06,0.002315728984334541
968.9126084056038,8.73849883335581e-06,0.002404197632885047
969.9799866577719,9.515919477751278e-06,0.002492889779660989
971.04736490994,1.0357978094145396e-05,0.002581587749368184
972.1147431621081,1.1269087578380542e-05,0.002670066028217109
973.1821214142763,1.2253912758303655e-05,0.0027580921211760724
974.2494996664443,1.3317378264263872e-05,0.0028454274823917964
975.3168779186125,1.4464676211379293e-05,0.0029318285143175088
976.3842561707805,1.5703291971060676e-05,0.0030170170909513583
977.4516344229487,1.7041001658886053e-05,0.0031006999377449444
978.5190126751168,1.848050696154513e-05,0.003182670166384249
979.5863909272849,2.002818872502495e-05,0.0032626752814563973
980.653769179453,2.1690729959410335e-05,0.0033404638119808945
981.7211474316211,2.3475121018299526e-05,0.003415786594286969
982.7885256837892,2.5388664133638703e-05,0.003488398071197821
983.8559039359574,2.7438977231515385e-05,0.003558057598263352
984.9232821881254,2.963399695212838e-05,0.003624530747512229
985.9906604402936,3.198198079510517e-05,0.003687590599013794
987.0580386924617,3.44915083095227e-05,0.003747019010448655
988.1254169446298,3.717148124653005e-05,0.0038026078548910767
989.1927951967979,4.0031122591313155e-05,0.003854160217105714
990.260173448966,4.307997439040015e-05,0.0039014915388567635
991.3275517011341,4.6327894289944885e-05,0.003944430704020322
992.3949299533023,4.9789843432509395e-05,0.003982718809765479
993.4623082054703,5.348048345100983e-05,0.004016133268578086
994.5296864576385,5.740283656367235e-05,0.004044720929896296
995.5970647098065,6.156800291740726e-05,0.004068376597474235
996.6644429619747,6.598735608516045e-05,0.00408701285970243
997.7318212141428,7.067252969819814e-05,0.004100560621845179
998.7991994663109,7.563540221197471e-05,0.004108969528151102
999.866577718479,8.088807973855272e-05,0.0041122082702599524
1000.9339559706472,8.644287688356805e-05,0.0041102647792874885
1002.0013342228152,9.23122955313544e-05,0.004103146299954169
1003.0687124749834,9.850900152821377e-05,0.004090879346127527
1004.1360907271514,0.00010504579922112504,0.004073509538157529
1005.2034689793196,0.00011193560381626838,0.004051101323388907
1006.2708472314877,0.00011919141153138563,0.004023737582227805
1007.3382254836558,0.00012682626752411955,0.003991519123101771
1008.4056037358239,0.00013486230317147127,0.003954461249729259
1009.4729819879921,0.00014331928111078782,0.003912645335486942
1010.5403602401601,0.0001521958118812177,0.0038663967296399507
1011.6077384923283,0.00016150474762840054,0.00381588303036291
1012.6751167444963,0.00017125878677262497,0.0037612855393687195
1013.7424949966645,0.00018147042834645364,0.0037027981933386023
1014.8098732488326,0.00019215192432098883,0.003640626432922063
1015.8772515010007,0.0002033152300059228,0.003574986018428992
1016.9446297531688,0.00021497195261937466,0.003506101801654593
1018.012008005337,0.00022713329814153123,0.00343420646349599
1019.079386257505,0.00023981001657881536,0.0033595392271443063
1020.1467645096732,0.0002530123457817241,0.0032823445566633634
1021.2141427618412,0.00026674995397279734,0.0032028708506993517
1022.2815210140094,0.00028103188115896876,0.003121369140906351
1023.3488992661775,0.00029586647961479416,0.003038091804425671
1024.4162775183456,0.0003112743758104198,0.0029532622997530517
1025.4836557705137,0.00032727016684305294,0.0028671348044836
1026.551034022682,0.0003438394931009844,0.0027800116340292837
1027.61841227485,0.00036098719189691915,0.0026921375177097855
1028.685790527018,0.00037871709679214037,0.002603752397575342
1029.7531687791861,0.00039703197742228764,0.0025150904134639313
1030.8205470313542,0.00041593348016923267,0.002426378955600553
1031.8879252835222,0.00043542206996981204,0.0023378377893938465
1032.9553035356905,0.0004554969735619072,0.002249678256329145
1034.0226817878586,0.00047615612447398856,0.002162102554088536
1035.0900600400269,0.0004973961100708811,0.0020753030982567588
1036.157438292195,0.0005192121209716678,0.0019894619672070862
1037.224816544363,0.0005415979031593023,0.0019047504310077202
1038.292194796531,0.0005645457131010993,0.0018213285644566577
1039.359573048699,0.0005880462762004543,0.0017393449436502167
1040.4269513008671,0.0006121012043031395,0.0016589765480218227
1041.4943295530354,0.0006367031789741847,0.0015803772047977864
1042.5617078052035,0.0006618187571543424,0.0015036020544392506
1043.6290860573718,0.000687431936652563,0.001428750390219334
1044.6964643095398,0.0007135250343471512,0.0013559097083768283
1045.7638425617079,0.0007400786723221032,0.0012851558738935804
1046.831220813876,0.0007670717694519006,0.0012165533481599685
1047.898599066044,0.0007944815386708154,0.0011501554738419337
1048.965977318212,0.0008222834901467947,0.0010860048120326187
1050.0333555703803,0.0008504514405564697,0.0010241335265962015
1051.1007338225484,0.000878957528637368,0.0009645638104953147
1052.1681120747166,0.0009077722371666862,0.0009073083488314276
1053.2354903268847,0.0009368644214914544,0.0008523708133217271
1054.3028685790528,0.000966201344705997,0.000799746382975682
1055.3702468312208,0.000995748719544341,0.0007494222858251098
1056.4376250833889,0.001025474043834626,0.0007014327082385708
1057.505003335557,0.0010553384950340286,0.0006557719022541105
1058.5723815877252,0.0010852972892080844,0.0006123266026306324
1059.6397598398933,0.0011153102968825778,0.0005710571052671346
1060.7071380920615,0.0011453361650264758,0.000531918724767381
1061.7745163442296,0.0011753324003516835,0.0004948623621067884
1062.8418945963977,0.001205255458834847,0.0004598350620816956
1063.9092728485657,0.0012350608412486112,0.00042678055741842633
1064.9766511007338,0.0012647031944582915,0.00039563979674854175
1066.0440293529018,0.001294136418204026,0.00036635145398607584
1067.11140760507,0.0013233137770555078,0.0003388524169758211
1068.1787858572382,0.001352188017193839,0.00031307825360653123
1069.2461641094064,0.0013807114876436084,0.0002889636539042462
1070.3135423615745,0.0014088362655476055,0.00026644284692979814
1071.3809206137425,0.0014365142850504054,0.00024544999160330084
1072.4482988659106,0.001463684013160062,0.00022595403567810392
1073.5156771180787,0.0014902886067598032,0.0002078981567719214
1074.5830553702467,0.001516297469633989,0.00019116883998852768
1075.650433622415,0.0015416633957860053,0.00017570357351698212
1076.717811874583,0.0015663397457900238,0.0001614413721660075
1077.7851901267513,0.0015902805868086409,0.00014832300182742738
1078.8525683789194,0.0016134408323881238,0.00013629117882048658
1079.9199466310874,0.0016357763814466271,0.00012529074499654274
1080.9873248832555,0.001657244255864997,0.00011526881959768067
1082.0547031354236,0.0016778027360889079,0.00010617492895540152
1083.1220813875916,0.0016974114941515342,9.796111518945934e-05
1084.18945963976,0.0017160317235312911,9.058202512034383e-05
1085.256837891928,0.0017336262652663278,8.399498064417799e-05
1086.3242161440962,0.0017501597297596954,7.816003183784642e-05
1087.3915943962643,0.0017655986137227163,7.303999406472908e-05
1088.4589726484323,0.0017798821440350417,6.861686854181087e-05
1089.5263509006004,0.0017929692329870836,6.486211054443109e-05
1090.5937291527684,0.001804870912401411,6.172462089595576e-05
1091.6611074049365,0.0018155626557163982,5.9178805207059586e-05
1092.7284856571048,0.001825022331901186,5.720181596535651e-05
1093.7958639092728,0.001833230280902383,5.5773516917430887e-05
1094.8632421614411,0.0018401693809334378,5.487643962110496e-05
1095.9306204136092,0.0018458251072867406,5.44957330326481e-05
1096.9979986657772,0.0018501855823889403,5.461910691549383e-05
1098.0653769179453,0.001853241616860085,5.523676977709559e-05
1099.1327551701133,0.001854986741380098,5.634136195989459e-05
1100.2001334222814,0.0018554172292091474,5.792788443207758e-05
1101.2675116744497,0.001854532109254071,5.999362374481129e-05
1102.3348899266177,0.0018523331696162996,6.253807354582948e-05
1103.402268178786,0.0018488249516050554,6.556285296546252e-05
1104.469646430954,0.0018439812825990333,6.908430632823832e-05
1105.5370246831221,0.0018378040517357775,7.311210982020138e-05
1106.6044029352902,0.0018303492394708075,7.763805961624349e-05
1107.6717811874582,0.0018216325583429675,8.267166850607185e-05
1108.7391594396263,0.0018116722913306823,8.822410667330348e-05
1109.8065376917946,0.0018004892288127907,9.430810374047023e-05
1110.8739159439626,0.0017881065972103437,0.0001009378481866829
1111.941294196131,0.001774549979649332,0.00010812888403334581
1113.008672448299,0.001759847229019681,0.00011589800467102062
1114.076050700467,0.0017440283738391707,0.00012426314368569588
1115.143428952635,0.0017271255173634161,0.00013324326253481695
1116.2108072048031,0.001709172730411823,0.00014285823492041309
1117.2781854569712,0.001690205938404226,0.0001531287277127805
1118.3455637091395,0.0016702628031278058,0.00016407607828797366
1119.4129419613075,0.0016493825997723898,0.000175722168161182
1120.4803202134758,0.0016275834997723103,0.0001881090065026836
1121.5476984656439,0.0016049060960352172,0.0002012653808953616
1122.615076717812,0.0015814228029111077,0.00021519060843225036
1123.68245496998,0.0015571781917098292,0.00022990738097385094
1124.749833222148,0.00153221775331895,0.00024543821492559257
1125.817211474316,0.001506587758740228,0.0002618053009663221
1126.8845897264844,0.0014803351191196878,0.00027903035023580937
1127.9519679786524,0.001453507245851391,0.00029713443720045987
1129.0193462308207,0.0014261519113271644,0.00031613783947585106
1130.0867244829888,0.0013983171108904878,0.0003360598749429288
1131.1541027351568,0.0013700509265375358,0.00035691873655632083
1132.2214809873249,0.0013414013928912734,0.00037873132530345604
1133.288859239493,0.0013124163659522263,0.0004015130818356092
1134.356237491661,0.001283143395107406,0.00042527781735251873
1135.4236157438293,0.0012536295988548726,0.0004500375443814721
1136.4909939959973,0.0012239175652001104,0.0004758297397334364
1137.5583722481656,0.0011940561631760425,0.0005026675347921257
1138.6257505003337,0.001164096427001357,0.0005305241851758988
1139.6931287525017,0.0011340824404115566,0.0005594024230293673
1140.7605070046698,0.0011040572858701783,0.000589302329856455
1141.8278852568378,0.001074062951988882,0.0006202211845518434
1142.8952635090059,0.0010441402470713062,0.0006521533175179591
1143.9626417611742,0.0010143287189727387,0.00068508997187072
1145.0300200133422,0.0009846665814334061,0.0007190191727543449
1146.0973982655105,0.0009551906470070359,0.0007539256057973855
1147.1647765176785,0.0009259362666741102,0.0007897905057424989
1148.2321547698466,0.0008969372761923966,0.0008265915562787726
1149.2995330220147,0.0008682259492061248,0.0008643028020903675
1150.3669112741827,0.0008398329571019712,0.0009028945741125242
1151.4342895263508,0.0008117873355676677,0.0009423334289538457
1152.501667778519,0.0007841275559490317,0.0009826033346424393
1153.569046030687,0.0007568826821182036,0.001023662205194516
1154.6364242828554,0.0007300646765902494,0.0010654392944219936
1155.7038025350234,0.0007036955592065438,0.0011078851649056693
1156.7711807871915,0.0006777956448492864,0.0011509465533818674
1157.8385590393596,0.0006523835490521552,0.0011945664169761257
1158.9059372915276,0.0006274761991782759,0.0012386839987754965
1159.9733155436957,0.0006030888509205252,0.0012832349130920172
1161.040693795864,0.0005792351098612907,0.0013281512506618152
1162.108072048032,0.0005559269578142179,0.0013733617039063757
1163.1754503002003,0.0005331747836594466,0.0014187917122629517
1164.2428285523683,0.0005109874183743677,0.0014643636274640564
1165.3102068045364,0.0004893721739515206,0.001509996898517867
1166.3775850567044,0.00046833488589262,0.001555608276007979
1167.4449633088725,0.00044787995896038217,0.0016011120351984223
1168.5123415610406,0.00042802700317955605,0.001646412077484797
1169.5797198132088,0.00040877912406437836,0.0016914102479622729
1170.647098065377,0.0003901186185274635,0.0017360208970571272
1171.7144763175452,0.0003720444971226822,0.0017801508119740534
1172.7818545697132,0.0003545546179048205,0.0018237057386371533
1173.8492328218813,0.0003376457453207248,0.001866590702107955
1174.9166110740493,0.00032131361009297353,0.0019087103381302218
1175.9839893262174,0.0003055529698098826,0.0019499692342560583
1177.0513675783855,0.0002903576699461735,0.0019902722789116927
1178.1187458305537,0.00027572070504833994,0.0020295250166752514
1179.1861240827218,0.00026163427983263553,0.002067634007961278
1180.25350233489,0.0002480898699541062,0.002104507191242271
1181.3208805870581,0.00023507828222075068,0.0021400542458853435
1182.3882588392262,0.00022258971403875432,0.002174186953640307
1183.4556370913942,0.00021061381189092971,0.00220681955679038
1184.5230153435623,0.00019915386665865194,0.0022378210889681272
1185.5903935957303,0.0001881982034896285,0.0022671034936860134
1186.6577718478986,0.00017772006539864806,0.0022946388042721813
1187.7251501000667,0.00016770741147801324,0.002320355209045471
1188.792528352235,0.00015814793170528538,0.002344185086875887
1189.859906604403,0.00014902909581719637,0.0023660652997640683
1190.927284856571,0.0001403382002222983,0.0023859374681332274
1191.9946631087391,0.00013206241287693724,0.002403748227171152
1193.0620413609072,0.00012418881606160556,0.0024194494626612246
1194.1294196130752,0.00011670444701057795,0.002432998524859491
1195.1967978652435,0.00010959633635875914,0.002444358419099627
1196.2641761174116,0.00010285154438251182,0.0024534979719462264
1197.3315543695799,9.645719502323427e-05,0.0024603919718620233
1198.398932621748,9.040050769318095e-05,0.0024650212835107214
1199.466310873916,8.466882687360973e-05,0.0024673729349768245
1200.533689126084,7.925847342158123e-05,0.0024673729347581544
1201.601067378252,7.415611154112559e-05,0.0024650212828424417
1202.6684456304201,6.934048534241423e-05,0.002460391970708134
1203.7358238825884,6.479973075493084e-05,0.002453497970245441
1204.8032021347565,6.052222802670416e-05,0.002444358416762903
1205.8705803869248,5.64966183331996e-05,0.002432998521765492
1206.9379586390928,5.271181850150462e-05,0.0024194494586511016
1208.0053368912609,4.915703391934876e-05,0.002403748222041066
1209.072715143429,4.5821769702471905e-05,0.0023859374616253645
1210.140093395597,4.269584019708522e-05,0.0023660652915551083
1211.207471647765,3.976937689683695e-05,0.002344185076562943
1212.2748498999333,3.7032834855740434e-05,0.0023203551961282643
1213.3422281521014,3.4476997680006745e-05,0.0022946387881320435
1214.4096064042697,3.2092981182653027e-05,0.0022671034735595036
1215.4769846564377,2.9872235785215535e-05,0.0022378210639153813
1216.5443629086058,2.781095931881675e-05,0.002206819525613382
1217.6117411607738,2.5900468666466227e-05,0.00217418691485418
1218.6791194129419,2.4128821502773224e-05,0.0021400541977096995
1219.7464976651102,2.248886077318985e-05,0.002104507131496345
1220.8138759172782,2.0973759480555903e-05,0.0020676339339779103
1221.8812541694465,1.9577017146475116e-05,0.002029524925197563
1222.9486324216145,1.8292455606466115e-05,0.001990272165968295
1224.0160106737826,1.711421421156361e-05,0.0019499690950115318
1225.0833889259507,1.6036744506377213e-05,0.0019087101667057994
1226.1507671781187,1.5054804450740508e-05,0.0018665904913666301
1227.2181454302868,1.4163452249089174e-05,0.0018237054799268141
1228.285523682455,1.3358039848588482e-05,0.00178015049482079
1229.352901934623,1.263420616384232e-05,0.0017360205087997614
1230.4202801867914,1.1987870082749793e-05,0.001691409773317061
1231.4876584389594,1.1415223304791625e-05,0.0016464114980286348
1232.5550366911275,1.0914766786223445e-05,0.0016011113279351056
1233.6224149432956,1.0482802924490818e-05,0.0015556074130709135
1234.6897931954636,1.0114362888725381e-05,0.0015099958471775316
1235.7571714476317,9.806693396105859e-06,0.001464362348440103
1236.8245496998,9.557275762873494e-06,0.0014187901584817508
1237.891927951968,9.363818654355572e-06,0.0013733598190369019
1238.9593062041363,9.224250942137902e-06,0.0013281489673923562
1240.0266844563043,9.136714693354994e-06,0.0012832321511057156
1241.0940627084724,9.099558314246562e-06,0.0012386806623753
1242.1614409606404,9.111329867423517e-06,0.001194562392302895
1243.2288192128085,9.170770579685978e-06,0.001150941705160784
1244.2961974649766,9.276808554759175e-06,0.0011078793326472051
1245.3635757171448,9.428552702959004e-06,0.0010654322879918936
1246.430953969313,9.625286897558489e-06,0.0010236537996571383
1247.4983322214812,9.866464365526693e-06,0.0009825932642671623
1248.5657104736492,1.0153069619280309e-05,0.0009423213686927861
1249.6330887258173,1.048471831498459e-05,0.0009028801388558349
1250.7004669779853,1.0860146145449278e-05,0.0008642855487000336
1251.7678452301534,1.1279455310470928e-05,0.0008265709637073315
1252.8352234823215,1.174289214476972e-05,0.0007897659622270496
1253.9026017344897,1.2250843030413613e-05,0.0007538963941076671
1254.9699799866578,1.2803830547232083e-05,0.0007189844532272442
1256.037358238826,1.3402509856061584e-05,0.0006850487629296689
1257.1047364909941,1.4047665308638337e-05,0.0006521044733403858
1258.1721147431622,1.4740207277034101e-05,0.0006201633695083295
1259.2394929953302,1.5481169194689105e-05,0.0005892339893027601
1260.3068712474983,1.627170480035766e-05,0.0005593217499838385
1261.3742494996663,1.7113085575619365e-05,0.000530429082365152
1262.4416277518346,1.8006698366022265e-05,0.0005025555714911093
1263.5090060040027,1.8954043175421685e-05,0.0004756981027669324
1264.576384256171,1.9958546199059147e-05,0.0004498828629245792
1265.643762508339,2.102181556715262e-05,0.0004250961883789543
1266.711140760507,2.2144193870321313e-05,0.0004013001070255064
1267.7785190126751,2.3327631213129056e-05,0.0003784819399726401
1268.8458972648432,2.4574181756210145e-05,0.00035662711724488864
1269.9132755170112,2.5886002331708373e-05,0.0003357193355348012
1270.9806537691795,2.7265351146464777e-05,0.00031574071462695186
1272.0480320213476,2.871458656055937e-05,0.0002966719517515785
1273.1154102735159,3.02361659287825e-05,0.0002784924731794218
1274.182788525684,3.1832644492610704e-05,0.0002611805824268397
1275.250166777852,3.350667431030689e-05,0.0002447136044978838
1276.31754503002,3.526100321281471e-05,0.00022906802564748234
1277.384923282188,3.709847377321158e-05,0.00021421962820987784
1278.4523015343561,3.902202227759008e-05,0.0002001436200919477
1279.5196797865244,4.103467768537069e-05,0.00018681475859093168
1280.5870580386925,4.3142652708435e-05,0.00017422997095236894
1281.6544362908608,4.534888077139114e-05,0.0001623571364233595
1282.7218145430288,4.7654226846136054e-05,0.00015115128112758045
1283.7891927951969,5.006209326611673e-05,0.00014058648970631746
1284.856571047365,5.257596900165634e-05,0.00013063693897688672
1285.923949299533,5.519942829288427e-05,0.00012127698194487563
1286.991327551701,5.793612919038106e-05,0.00011248122521862973
1288.0587058038693,6.078981199324535e-05,0.00010422459988350471
1289.1260840560374,6.37642975745677e-05,9.648242592866116e-05
1290.1934623082057,6.686348558458643e-05,8.923047035168486e-05
1291.2608405603737,7.009135252207793e-05,8.244499909555733e-05
1292.3282188125418,7.345194966486077e-05,7.610282299811975e-05
1293.3955970647098,7.694940085059245e-05,7.018133795756367e-05
1294.4629753168779,8.058790009938765e-05,6.465855953695884e-05
1295.530353569046,8.437170907012288e-05,5.9513152247728785e-05
1296.5977318212142,8.831023463213908e-05,5.4735536819486524e-05
1297.6651100733823,9.240716253881862e-05,5.030169966442478e-05
1298.7324883255505,9.666306497324597e-05,4.618329650681676e-05
1299.7998665777186,0.00010108245328078346,4.236189781550813e-05
1300.8672448298867,0.00010566989023063599,3.8819799344974e-05
1301.9346230820547,0.00011042998627370322,3.554002431639542e-05
1303.0020013342228,0.00011536739558673414,3.25063222758322e-05
1304.0693795863908,0.00012048681189842806,2.970316490890245e-05
1305.136757838559,0.00012579296409243932,2.7115739086578448e-05
1306.2041360907272,0.0001312906115840627,2.4729937410388828e-05
1307.2715143428954,0.000136984539467477,2.2532346517700693e-05
1308.3388925950635,0.00014287955343065704,2.0510233399051427e-05
1309.4062708472316,0.00014898047443567494,1.865152996974377e-05
1310.4736490993996,0.0001552921331631595,1.6944816127431626e-05
1311.5410273515677,0.00016181936421985816,1.5379301516193475e-05
1312.6084056037357,0.00016857456021633247,1.3948872410484836e-05
1313.675783855904,0.00017556110809336065,1.2642154285134405e-05
1314.743162108072,0.00018277822586948848,1.1446918026360748e-05
1315.8105403602403,0.0001902306965085867,1.0354773666374925e-05
1316.8779186124084,0.0001979232729465915,9.357852866177275e-06
1317.9452968645764,0.00020586067083770804,8.44878685428464e-06
1319.0126751167445,0.0002140475610752461,7.620684307525504e-06
1320.0800533689126,0.00022248856209244915,6.867109292767249e-06
1321.1474316210806,0.00023118823194749773,6.182059376785824e-06
1322.214809873249,0.0002401510601993821,5.559944000214757e-06
1323.282188125417,0.00024938145958090026,4.9955632006722075e-06
1324.3495663775852,0.0002588837574760376,4.4840867597990484e-06
1325.4169446297533,0.0002686621872100616,4.021033839082309e-06
1326.4843228819213,0.00027872087916144833,3.6022531600049697e-06
1327.5517011340894,0.00028906385170458614,3.2239037752909855e-06
1328.6190793862575,0.00029970497130399435,2.8835811304377426e-06
1329.6864576384255,0.00031064557260646953,2.5774293932542555e-06
1330.7538358905938,0.0003218821271743158,2.3015629990795405e-06
1331.8212141427618,0.00033341808637237403,2.053238076057138e-06
1332.8885923949301,0.00034525674016495667,1.8299318897480641e-06
1333.9559706470982,0.0003574012072708623,1.6293278939684446e-06
1335.0233488992662,0.00036985442524270333,1.4493015005670832e-06
1336.0907271514343,0.0003826191404855747,1.2879065636085182e-06
1337.1581054036023,0.00039569789823166686,1.143362569695327e-06
1338.2254836557704,0.0004090930324879701,1.0140425228783385e-06
1339.2928619079387,0.00042280665597502665,8.984615097603153e-07
1340.3602401601067,0.0004368406500749423,7.95265927955368e-07
1341.427618412275,0.00045119665480721773,7.032233590130585e-07
1342.494996664443,0.00046587605885308787,6.212130652071554e-07
1343.5623749166111,0.0004808799896472518,5.482170882160064e-07
1344.6297531687792,0.0004962206233403392,4.835631741888014e-07
1345.6971314209472,0.0005118951066871307,4.262710728093661e-07
1346.7645096731153,0.0005278958240812978,3.754015069426885e-07
1347.8318879252836,0.000544222711931097,3.3028018499553317e-07
1348.8992661774516,0.0005608753958075064,2.902981382079835e-07
1349.96664442962,0.000577853181445095,2.5490602951225566e-07
1351.034022681788,0.0005951550459701957,2.2360888760970299e-07
1352.101400933956,0.0006127796293792183,1.9596124224449253e-07
1353.168779186124,0.0006307252262908033,1.7156263717033313e-07
1354.2361574382921,0.00064898977799462,1.500534979188831e-07
1355.3035356904602,0.0006675708648207891,1.3111133217118822e-07
1356.3709139426285,0.0006864656988530761,1.1444724129154048e-07
1357.4382921947965,0.0007056711170093041,9.980272239315424e-08
1358.5056704469648,0.0007251835745118408,8.694674115458096e-08
1359.5730486991329,0.0007449991387715619,7.5673056484077e-08
1360.640426951301,0.000765123864526775,6.584125293561183e-08
1361.707805203469,0.000785549109857763,5.7260155768912995e-08
1362.775183455637,0.0008062626559285751,4.9754114269972204e-08
1363.842561707805,0.0008272589017137652,4.3195996433487e-08
1364.9099399599734,0.0008485318341581956,3.7472967333132467e-08
1365.9773182121414,0.0008700750251400168,3.24850126112946e-08
1367.0446964643097,0.0008918816290025461,2.8143603450260172e-08
1368.1120747164778,0.0009139443806740371,2.4370491444100645e-08
1369.1794529686458,0.0009362555943931395,2.109662258835576e-08
1370.2468312208139,0.0009588071630573511,1.8261160373625395e-08
1371.314209472982,0.0009815905582114238,1.5810608707577935e-08
1372.38158772515,0.0010045968306901904,1.3698026096962908e-08
1373.4489659773183,0.0010278166119306181,1.1882323196353183e-08
1374.5163442294863,0.0010512401159662591,1.0327636473476928e-08
1375.5837224816546,0.0010748571421161414,9.002771352279839e-09
1376.6511007338227,0.0010986632412591144,7.88713638220431e-09
1377.7184789859907,0.0011226441485985533,6.953357589486973e-09
1378.7858572381588,0.0011467842000302483,6.177388062707484e-09
1379.8532354903268,0.0011710715156098186,5.542753701577289e-09
1380.9206137424949,0.001195493826295796,5.035664925406721e-09
1381.9879919946632,0.0012200384811618397,4.644776563927138e-09
1383.0553702468312,0.001244692455351011,4.360984610602729e-09
1384.1227484989995,0.0012694423587719396,4.17725716451974e-09
1385.1901267511676,0.0012942744455362468,4.088497252568304e-09
1386.2575050033356,0.0013191746241340563,4.0914355709582734e-09
1387.3248832555037,0.0013441284683432394,4.184551515922152e-09
1388.3922615076717,0.0013691212288662335,4.3680211895241645e-09
1389.4596397598398,0.0013941378456867612,4.643691369605133e-09
1390.527018012008,0.0014191629611369316,5.015078724805033e-09
1391.594396264176,0.0014441809336635004,5.487393838069299e-09
1392.6617745163444,0.0014691744086163085,6.071853540233584e-09
1393.7291527685124,0.001494126301945382,6.776542089164101e-09
1394.7965310206805,0.0015190207174561278,7.610038112999448e-09
1395.8639092728486,0.0015438409972596445,8.585414101871379e-09
1396.9312875250166,0.0015685702819312722,9.717968788909284e-09
1397.9986657771847,0.0015931915282782507,1.102541289859081e-08
1399.066044029353,0.0016176875276731836,1.2528084576890177e-08
1400.133422281521,0.0016420409249297233,1.4249196265637275e-08
1401.2008005336893,0.001666234237693479,1.6215115054811873e-08
1402.2681787858573,0.001690249876319807,1.845567882378592e-08
1403.3355570380254,0.0017140701642091272,2.1004550766929823e-08
1404.4029352901935,0.001737677358568878,2.3899615191544423e-08
1405.4703135423615,0.0017610536715697788,2.7183417777747055e-08
1406.5376917945296,0.0017841812918624436,3.090365380155971e-08
1407.6050700466978,0.0018070424064204154,3.511370814477184e-08
1408.672448298866,0.00182960800900499,3.989614785897803e-08
